text,font_size,font_name,is_bold,is_title_case,is_uppercase,x,y,page,line_len
chapter within each particular extension syllabus.,9.960000038146973,Arial,0,0,0,70.94398498535156,130.20046997070312,8,50
2.4 Entry Requirements,14.039999961853027,Arial,0,1,0,70.94400024414062,154.6070098876953,8,22
To be able to participate in a Foundation Level Extension –,9.960000038146973,Arial,0,0,0,70.94400024414062,178.79299926757812,8,59
"Agile Tester exam, candidates must have",9.960000038146973,Arial,0,0,0,350.4714050292969,178.79299926757812,8,39
obtained the ISTQB Foundation Level certificate.,9.960000038146973,Arial,0,0,0,70.94400024414062,190.31674194335938,8,48
2.5 Structure and Course Duration,14.039999961853027,Arial,0,0,0,70.94400024414062,214.7270050048828,8,33
The Foundation Level Extension –,9.960000038146973,Arial,0,1,0,70.94400024414062,238.94302368164062,8,32
Agile Tester syllabus has no shared or common elements with the,9.960000038146973,Arial,0,0,0,233.33184814453125,238.94302368164062,8,63
Foundation Level syllabus.,9.960000038146973,Arial,0,0,0,70.94400024414062,250.46676635742188,8,26
The syllabi must be taught in the following minimum number of days:,9.960000038146973,Arial,0,0,0,70.94400024414062,273.3847351074219,8,67
Syllabus,9.960000038146973,"Arial,Bold",1,1,0,212.2100067138672,299.8327941894531,8,8
Days,9.960000038146973,"Arial,Bold",1,1,0,368.4700012207031,299.8327941894531,8,4
Baseline: Foundation,9.960000038146973,Arial,0,1,0,212.2100067138672,317.9029846191406,8,20
3,9.960000038146973,Arial,0,0,0,377.5899963378906,317.9029846191406,8,1
Extension: Agile Tester,9.960000038146973,Arial,0,1,0,212.2100067138672,335.9029846191406,8,23
2,9.960000038146973,Arial,0,0,0,377.5899963378906,335.9029846191406,8,1
The following figure shows the structure of the Agile Tester Extension and its relationship to the,9.960000038146973,Arial,0,0,0,70.94400024414062,365.4230041503906,8,98
Foundation Level.,9.960000038146973,Arial,0,1,0,70.94400024414062,376.94671630859375,8,17
Version 2014,9.960000038146973,Trebuchet MS,0,1,0,76.58399963378906,718.6878662109375,8,12
Page 8 of 12,9.960000038146973,Trebuchet MS,0,0,0,270.16656494140625,718.6878662109375,8,12
"May 31, 2014",9.960000038146973,Trebuchet MS,0,1,0,471.57769775390625,718.6878662109375,8,12
© International Software Testing Qualifications Board,6.0,Arial,0,1,0,76.58399963378906,735.8699951171875,8,53
Qualifications Board,9.960000038146973,Arial,0,1,0,430.75,59.972991943359375,9,20
International,9.960000038146973,Arial,0,1,0,447.9100036621094,36.933013916015625,9,13
Overview,12.0,Arial,0,1,0,74.42400360107422,39.540000915527344,9,8
Software Testing,9.960000038146973,Arial,0,1,0,437.95001220703125,48.452972412109375,9,16
Foundation Level Extension –,9.960000038146973,Arial,0,1,0,74.42400360107422,56.733001708984375,9,28
Agile Tester,9.960000038146973,Arial,0,1,0,209.08999633789062,56.733001708984375,9,12
2.6 Keeping It Current,14.039999961853027,Arial,0,1,0,70.94400024414062,131.5669708251953,9,22
The software industry changes rapidly. To deal with these changes and to provide the stakeholders with,9.960000038146973,Arial,0,0,0,70.94400024414062,155.75302124023438,9,102
"access to relevant and current information, the ISTQB working groups have created links on the",9.960000038146973,Arial,0,0,0,70.94400024414062,167.27676391601562,9,94
"www.istqb.org web site which refer to supporting documents, changes to standards and new occurrences",9.960000038146973,Arial,0,0,0,70.94400024414062,178.80050659179688,9,100
in the industry. This information is not examinable under this syllabus.,9.960000038146973,Arial,0,0,0,70.94400024414062,190.32424926757812,9,72
Version 2014,9.960000038146973,Trebuchet MS,0,1,0,76.58135986328125,718.7025756835938,9,12
Page 9 of 12,9.960000038146973,Trebuchet MS,0,0,0,270.1639404296875,718.7025756835938,9,12
"May 31, 2014",9.960000038146973,Trebuchet MS,0,1,0,471.5750732421875,718.7025756835938,9,12
© International Software Testing Qualifications Board,6.0,Arial,0,1,0,76.58399963378906,735.8699951171875,9,53
Qualifications Board,9.960000038146973,Arial,0,1,0,430.75,59.972991943359375,10,20
International,9.960000038146973,Arial,0,1,0,447.9100036621094,36.933013916015625,10,13
Overview,12.0,Arial,0,1,0,74.42400360107422,39.540000915527344,10,8
Software Testing,9.960000038146973,Arial,0,1,0,437.95001220703125,48.452972412109375,10,16
Foundation Level Extension –,9.960000038146973,Arial,0,1,0,74.42400360107422,56.733001708984375,10,28
Agile Tester,9.960000038146973,Arial,0,1,0,209.08999633789062,56.733001708984375,10,12
3.,15.960000038146973,Arial,0,0,0,70.94400024414062,117.14299011230469,10,2
Overview of the Foundation Level Extension –,15.960000038146973,"Arial,Bold",1,0,0,93.62316131591797,117.22278594970703,10,44
Agile Tester,15.960000038146973,"Arial,Bold",1,1,0,451.27081298828125,117.22278594970703,10,12
Syllabus,15.960000038146973,"Arial,Bold",1,1,0,106.93380737304688,135.70448303222656,10,8
3.1 Business Outcomes,14.039999961853027,Arial,0,1,0,70.94400024414062,185.5669708251953,10,21
This section lists the Business Outcomes expected of a candidate who has achieved the Foundation Level,9.960000038146973,Arial,0,0,0,70.94400024414062,209.75302124023438,10,102
Extension –,9.960000038146973,Arial,0,1,0,70.94400024414062,221.27676391601562,10,11
Agile Tester certification.,9.960000038146973,Arial,0,0,0,126.0128402709961,221.27676391601562,10,27
An Agile Tester can…,9.960000038146973,Arial,0,0,0,70.93403625488281,245.91505432128906,10,20
AFM1,9.960000038146973,Arial,0,0,1,107.77999877929688,267.2629699707031,10,4
Collaborate in a cross-functional Agile team being familiar with principles and basic,9.960000038146973,Arial,0,0,0,145.33999633789062,267.2629699707031,10,85
practices of Agile software development.,9.960000038146973,Arial,0,0,0,145.33999633789062,278.7829895019531,10,40
AFM2,9.960000038146973,Arial,0,0,1,107.77999877929688,301.822998046875,10,4
Adapt existing testing experience and knowledge to Agile values and principles.,9.960000038146973,Arial,0,0,0,145.33999633789062,301.822998046875,10,79
AFM3,9.960000038146973,Arial,0,0,1,107.77999877929688,326.7829895019531,10,4
Support the Agile team in planning test-related activities.,9.960000038146973,Arial,0,0,0,145.33999633789062,326.7829895019531,10,59
AFM4,9.960000038146973,Arial,0,0,1,107.77999877929688,351.8630065917969,10,4
Apply relevant methods and techniques for testing in an Agile project.,9.960000038146973,Arial,0,0,0,145.33999633789062,351.8630065917969,10,70
AFM5,9.960000038146973,Arial,0,0,1,107.77999877929688,376.9429931640625,10,4
Assist the Agile team in test automation activities.,9.960000038146973,Arial,0,0,0,145.33999633789062,376.9429931640625,10,52
AFM6,9.960000038146973,Arial,0,0,1,107.77999877929688,402.0429992675781,10,4
"Assist business stakeholders in defining understandable and testable user stories,",9.960000038146973,Arial,0,0,0,145.33999633789062,402.0429992675781,10,82
"scenarios, requirements and acceptance criteria as appropriate.",9.960000038146973,Arial,0,0,0,145.33999633789062,413.4429931640625,10,63
AFM7,9.960000038146973,Arial,0,0,1,107.77999877929688,436.4830017089844,10,4
Work and share information with other team members using effective communication,9.960000038146973,Arial,0,0,0,145.33999633789062,436.4830017089844,10,80
styles and channels.,9.960000038146973,Arial,0,0,0,145.33999633789062,448.00299072265625,10,20
"In general, a Certified Tester Foundation Level –",9.960000038146973,Arial,0,0,0,70.94400024414062,483.1629943847656,10,49
Agile Tester is expected to have acquired the necessary,9.960000038146973,Arial,0,0,0,288.4106140136719,483.1629943847656,10,55
skills to working effectively within an Agile team and environment.,9.960000038146973,Arial,0,0,0,70.9439697265625,494.68670654296875,10,67
3.2 Content,14.039999961853027,Arial,0,1,0,70.94400024414062,530.6170043945312,10,11
Chapter 1: Agile Software Development,9.960000038146973,Arial,0,1,0,70.94400024414062,554.8330078125,10,37
,9.960000038146973,Symbol,0,0,0,88.94171905517578,567.767333984375,10,1
The tester should remember the basic concept of Agile software development based on the Agile,9.960000038146973,Arial,0,0,0,106.34184265136719,567.0738525390625,10,93
Manifesto.,9.960000038146973,Arial,0,1,0,106.93944549560547,578.47802734375,10,10
,9.960000038146973,Symbol,0,0,0,88.94172668457031,591.4124145507812,10,1
The tester should understand the advantages of the whole-team approach and the benefits of,9.960000038146973,Arial,0,0,0,106.34184265136719,590.7188720703125,10,90
early and frequent feedback.,9.960000038146973,Arial,0,0,0,106.93944549560547,602.123046875,10,28
,9.960000038146973,Symbol,0,0,0,88.94172668457031,615.0574340820312,10,1
The tester should recall Agile software development approaches.,9.960000038146973,Arial,0,0,0,106.34184265136719,614.3638916015625,10,63
,9.960000038146973,Symbol,0,0,0,88.94172668457031,627.2982788085938,10,1
The tester should be able to write testable user stories in collaboration with developers and,9.960000038146973,Arial,0,0,0,106.34184265136719,626.604736328125,10,93
business representatives.,9.960000038146973,Arial,0,0,0,106.93944549560547,638.009033203125,10,25
,9.960000038146973,Symbol,0,0,0,88.94172668457031,650.943359375,10,1
The tester should understand how retrospectives can be used as a mechanism for process,9.960000038146973,Arial,0,0,0,106.34184265136719,650.2498779296875,10,86
improvement in Agile projects.,9.960000038146973,Arial,0,0,0,106.93944549560547,661.654052734375,10,30
,9.960000038146973,Symbol,0,0,0,88.94172668457031,674.58837890625,10,1
The tester should understand the use and purpose of continuous integration.,9.960000038146973,Arial,0,0,0,106.34184265136719,673.8948974609375,10,75
,9.960000038146973,Symbol,0,0,0,88.94172668457031,686.8292236328125,10,1
"The tester should know the differences between iteration and release planning, and how a tester",9.960000038146973,Arial,0,0,0,106.34184265136719,686.1357421875,10,95
adds value in each of these activities.,9.960000038146973,Arial,0,0,0,106.93944549560547,697.5399169921875,10,39
Version 2014,9.960000038146973,Trebuchet MS,0,1,0,76.58135986328125,718.7152099609375,10,12
Page 10 of 12,9.960000038146973,Trebuchet MS,0,0,0,267.64404296875,718.7152099609375,10,13
"May 31, 2014",9.960000038146973,Trebuchet MS,0,1,0,471.5750732421875,718.7152099609375,10,12
© International Software Testing Qualifications Board,6.0,Arial,0,1,0,76.58399963378906,735.8699951171875,10,53
International,9.960000038146973,Arial,0,1,0,447.9100036621094,36.933013916015625,11,13
Overview,12.0,Arial,0,1,0,74.42400360107422,39.540000915527344,11,8
Software Testing,9.960000038146973,Arial,0,1,0,437.95001220703125,48.452972412109375,11,16
Foundation Level Extension –,9.960000038146973,Arial,0,1,0,74.42400360107422,56.733001708984375,11,28
Agile Tester,9.960000038146973,Arial,0,1,0,209.08999633789062,56.733001708984375,11,12
Qualifications,9.960000038146973,Arial,0,1,0,430.75,59.972991943359375,11,14
Board,9.960000038146973,Arial,0,1,0,493.54779052734375,59.972991943359375,11,5
"Chapter 2: Fundamental Agile Testing Principles, Practices, and Processes",9.960000038146973,Arial,0,0,0,70.94400024414062,107.15298461914062,11,73
,9.960000038146973,Symbol,0,0,0,88.94171905517578,120.08733367919922,11,1
The tester should be able to describe the differences between testing activities in Agile projects,9.960000038146973,Arial,0,0,0,106.34184265136719,119.39382934570312,11,98
and non-Agile projects.,9.960000038146973,Arial,0,0,0,106.93944549560547,130.91757202148438,11,23
,9.960000038146973,Symbol,0,0,0,88.94172668457031,143.732421875,11,1
The tester should be able to describe how development and testing activities are integrated in,9.960000038146973,Arial,0,0,0,106.34184265136719,143.03890991210938,11,94
Agile projects.,9.960000038146973,Arial,0,0,0,106.93944549560547,154.56265258789062,11,15
,9.960000038146973,Symbol,0,0,0,88.94172668457031,167.49700927734375,11,1
The tester should be able to describe the role of independent testing in Agile projects.,9.960000038146973,Arial,0,0,0,106.34184265136719,166.80349731445312,11,88
,9.960000038146973,Symbol,0,0,0,88.94172668457031,179.61834716796875,11,1
The tester should be able to describe the tools and techniques used to communicate the status of,9.960000038146973,Arial,0,0,0,106.34184265136719,178.92483520507812,11,96
"testing in an Agile project, including test progress and product quality.",9.960000038146973,Arial,0,0,0,106.93944549560547,190.44857788085938,11,73
,9.960000038146973,Symbol,0,0,0,88.94172668457031,203.263427734375,11,1
The tester should be able to describe the process of evolving tests across multiple iterations and,9.960000038146973,Arial,0,0,0,106.34184265136719,202.56991577148438,11,98
explain why test automation is important to manage regression risk in Agile projects.,9.960000038146973,Arial,0,0,0,106.93944549560547,214.09365844726562,11,85
,9.960000038146973,Symbol,0,0,0,88.94172668457031,227.057861328125,11,1
"The tester should understand the skills (people, domain, and testing) of a tester in an Agile team.",9.960000038146973,Arial,0,0,0,106.34184265136719,226.36434936523438,11,99
,9.960000038146973,Symbol,0,0,0,88.94172668457031,239.17919921875,11,1
The tester should be able to understand the role of a tester within an Agile team.,9.960000038146973,Arial,0,0,0,106.34184265136719,238.48568725585938,11,82
"Chapter 3: Agile Testing Methods, Techniques, and Tools",9.960000038146973,Arial,0,0,0,70.94400024414062,261.4036560058594,11,55
,9.960000038146973,Symbol,0,0,0,88.94171905517578,274.3380126953125,11,1
"The tester should be able to recall the concepts of test-driven development, acceptance test-",9.960000038146973,Arial,0,0,0,106.34184265136719,273.6445007324219,11,93
"driven development, and behavior-driven development.",9.960000038146973,Arial,0,0,0,106.93944549560547,285.168212890625,11,52
,9.960000038146973,Symbol,0,0,0,88.94172668457031,298.1025695800781,11,1
The tester should be able to recall the concepts of the test pyramid.,9.960000038146973,Arial,0,0,0,106.34184265136719,297.4090576171875,11,69
,9.960000038146973,Symbol,0,0,0,88.94172668457031,310.223876953125,11,1
The tester should be able to summarize the testing quadrants and their relationships with testing,9.960000038146973,Arial,0,0,0,106.34184265136719,309.5303649902344,11,97
levels and testing types.,9.960000038146973,Arial,0,0,0,106.93944549560547,320.9345703125,11,25
,9.960000038146973,Symbol,0,0,0,88.94172668457031,333.8689270019531,11,1
"For a given Agile project, the tester should be able to work as a tester in a Scrum team.",9.960000038146973,Arial,0,0,0,106.34184265136719,333.1754150390625,11,89
,9.960000038146973,Symbol,0,0,0,88.94172668457031,346.1097717285156,11,1
The tester should be able to assess quality risks within an Agile project.,9.960000038146973,Arial,0,0,0,106.34184265136719,345.416259765625,11,74
,9.960000038146973,Symbol,0,0,0,88.94172668457031,358.2310791015625,11,1
The tester should be able to estimate testing effort based on iteration content and quality risks.,9.960000038146973,Arial,0,0,0,106.34184265136719,357.5375671386719,11,98
,9.960000038146973,Symbol,0,0,0,88.94172668457031,370.471923828125,11,1
The tester should be able to interpret relevant information to support testing activities.,9.960000038146973,Arial,0,0,0,106.34184265136719,369.7784118652344,11,90
,9.960000038146973,Symbol,0,0,0,88.94172668457031,382.5932312011719,11,1
The tester should be able to explain to business stakeholders how to define testable acceptance,9.960000038146973,Arial,0,0,0,106.34184265136719,381.89971923828125,11,95
criteria.,9.960000038146973,Arial,0,0,0,106.93944549560547,393.3238525390625,11,9
,9.960000038146973,Symbol,0,0,0,88.94172668457031,406.2582092285156,11,1
"Given a user story, the tester should be able to write acceptance test-driven development test",9.960000038146973,Arial,0,0,0,106.34184265136719,405.564697265625,11,94
cases.,9.960000038146973,Arial,0,0,0,106.93944549560547,417.0884094238281,11,6
,9.960000038146973,Symbol,0,0,0,88.94172668457031,430.02276611328125,11,1
"For both functional and non-functional behavior, the tester should be able to write test cases using",9.960000038146973,Arial,0,0,0,106.34184265136719,429.3292541503906,11,100
black box test design techniques based on given user stories.,9.960000038146973,Arial,0,0,0,106.93944549560547,440.73345947265625,11,61
,9.960000038146973,Symbol,0,0,0,88.94172668457031,453.6678161621094,11,1
The tester should be able to perform exploratory testing to support the testing of an Agile project.,9.960000038146973,Arial,0,0,0,106.34184265136719,452.97430419921875,11,100
,9.960000038146973,Symbol,0,0,0,88.94172668457031,465.78912353515625,11,1
The tester should be able to recall different tools available to testers according to their purpose,9.960000038146973,Arial,0,0,0,106.34184265136719,465.0956115722656,11,99
and to activities in Agile projects.,9.960000038146973,Arial,0,0,0,106.93944549560547,476.61932373046875,11,36
Version 2014,9.960000038146973,Trebuchet MS,0,1,0,76.58135986328125,718.7472534179688,11,12
Page 11 of 12,9.960000038146973,Trebuchet MS,0,0,0,267.64404296875,718.7472534179688,11,13
"May 31, 2014",9.960000038146973,Trebuchet MS,0,1,0,471.5750732421875,718.7472534179688,11,12
© International Software Testing Qualifications Board,6.0,Arial,0,1,0,76.58399963378906,735.8699951171875,11,53
Qualifications Board,9.960000038146973,Arial,0,1,0,430.75,59.972991943359375,12,20
International,9.960000038146973,Arial,0,1,0,447.9100036621094,36.933013916015625,12,13
Overview,12.0,Arial,0,1,0,74.42400360107422,39.540000915527344,12,8
Software Testing,9.960000038146973,Arial,0,1,0,437.95001220703125,48.452972412109375,12,16
Foundation Level Extension –,9.960000038146973,Arial,0,1,0,74.42400360107422,56.733001708984375,12,28
Agile Tester,9.960000038146973,Arial,0,1,0,209.08999633789062,56.733001708984375,12,12
4.,15.960000038146973,Arial,0,0,0,70.94400024414062,120.26298522949219,12,2
References,15.960000038146973,"Arial,Bold",1,1,0,93.62316131591797,120.34278106689453,12,10
4.1 Trademarks,14.039999961853027,Arial,0,1,0,70.94400024414062,169.00697326660156,12,14
The following registered trademarks and service marks are used in this document:,9.960000038146973,Arial,0,0,0,70.94400024414062,193.19302368164062,12,80
ISTQB,9.960000038146973,Arial,0,0,1,70.94400024414062,219.22848510742188,12,5
®,6.480000019073486,Arial,0,0,0,100.94000244140625,217.93402099609375,12,1
is a registered trademark of the International Software Testing Qualifications Board,9.960000038146973,Arial,0,0,0,108.6227035522461,219.22842407226562,12,84
4.2 Documents and Web Sites,14.039999961853027,Arial,0,0,0,70.94400024414062,255.0769805908203,12,27
Identifier,9.960000038146973,"Arial,Bold",1,1,0,76.34400177001953,279.19281005859375,12,10
Reference,9.960000038146973,"Arial,Bold",1,1,0,193.33999633789062,279.19281005859375,12,9
[ISTQB-Web],9.960000038146973,Arial,0,0,0,76.34400177001953,293.7829895019531,12,11
Web site of the International Software Testing Qualifications Board. Refer,9.960000038146973,Arial,0,0,0,193.33999633789062,293.7829895019531,12,74
to this website for the latest ISTQB Glossary and Syllabi. (www.istqb.org),9.960000038146973,Arial,0,0,0,193.33999633789062,305.3030090332031,12,74
Version 2014,9.960000038146973,Trebuchet MS,0,1,0,76.58399963378906,718.6878662109375,12,12
Page 12 of 12,9.960000038146973,Trebuchet MS,0,0,0,267.64666748046875,718.6878662109375,12,13
"May 31, 2014",9.960000038146973,Trebuchet MS,0,1,0,471.57769775390625,718.6878662109375,12,12
© International Software Testing Qualifications Board,6.0,Arial,0,1,0,76.58399963378906,735.8699951171875,12,53
