text,font_size,font_name,is_bold,is_title_case,is_uppercase,x,y,page,line_len
Step 1:,12.960000038146973,TimesNewRomanPS-BoldMT,1,1,0,57.38399887084961,418.7797546386719,5,7
Write the skeleton equation correctly.,12.960000038146973,TimesNewRomanPSMT,0,0,0,99.14399719238281,418.6631164550781,5,38
Step 2:,12.960000038146973,TimesNewRomanPS-BoldMT,1,1,0,57.38399887084961,447.69976806640625,5,7
Start with the compound that has the maximum atoms or maximum types of atoms,12.960000038146973,TimesNewRomanPSMT,0,0,0,99.14399719238281,447.5831298828125,5,76
and the atoms present in it are balanced first.,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,462.4631042480469,5,47
Step 3:,12.960000038146973,TimesNewRomanPS-BoldMT,1,1,0,57.38399887084961,491.6197509765625,5,7
"Start by balancing elements that only appear once on each side of the arrow. Then,",12.960000038146973,TimesNewRomanPSMT,0,0,0,95.90399932861328,491.50311279296875,5,82
"on each side, balance elements that appear more than once.",12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,506.3831481933594,5,58
Step 4:,12.960000038146973,TimesNewRomanPS-BoldMT,1,1,0,57.38399887084961,535.5697631835938,5,7
The Elementary substances are balanced last.,12.960000038146973,TimesNewRomanPSMT,0,0,0,99.14399719238281,535.453125,5,44
Step 5:,12.960000038146973,TimesNewRomanPS-BoldMT,1,1,0,57.38399887084961,564.4898071289062,5,7
"To make all the coefficients whole numbers, the entire equation is multiplied by a",12.960000038146973,TimesNewRomanPSMT,0,0,0,99.14399719238281,564.3731689453125,5,82
suitable number if necessary.,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,579.253173828125,5,29
Class X Science,12.0,TimesNewRomanPSMT,0,1,0,57.38399887084961,751.884033203125,6,15
www.vedantu.com,12.0,TimesNewRomanPSMT,0,0,0,260.92999267578125,751.884033203125,6,15
6,12.0,TimesNewRomanPSMT,0,0,0,537.239990234375,751.884033203125,6,1
Types of Reactions,12.960000038146973,TimesNewRomanPS-BoldMT,1,0,0,57.38399887084961,129.16976928710938,6,18
A. Combination or Synthesis Reactions:,12.960000038146973,TimesNewRomanPS-BoldMT,1,0,0,57.38399887084961,158.08975219726562,6,38
The reactions in which two or more chemicals combine to generate a single new compound.,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,187.01309204101562,6,87
Types of Combination reactions:,12.960000038146973,TimesNewRomanPS-BoldMT,1,0,0,57.38399887084961,216.07974243164062,6,31
1. Combination of two Elements to Form a Compound,12.960000038146973,TimesNewRomanPS-BoldMT,1,0,0,57.38399887084961,244.99978637695312,6,49
Burning of hydrogen in air or oxygen to produce water.,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,273.8031311035156,6,54
2(g),7.00872278213501,TimesNewRomanPSMT,0,0,0,83.71102905273438,311.215576171875,6,4
2(g),7.00872278213501,TimesNewRomanPSMT,0,0,0,141.86085510253906,311.215576171875,6,4
2,7.00872278213501,TimesNewRomanPSMT,0,0,0,189.31048583984375,311.215576171875,6,1
( ),7.00872278213501,TimesNewRomanPSMT,0,0,0,202.2053985595703,311.215576171875,6,3
2H,12.007808685302734,TimesNewRomanPSMT,0,1,1,59.42024612426758,302.8609924316406,6,2
O,12.007808685302734,TimesNewRomanPSMT,0,1,1,123.83543395996094,302.8609924316406,6,1
+  2H O,12.007808685302734,TimesNewRomanPSMT,0,1,1,155.38232421875,302.8609924316406,6,7
Hydrogen      Oxygen     Water,12.007808685302734,TimesNewRomanPSMT,0,1,0,62.411659240722656,322.5887145996094,6,30
l,7.00872278213501,TimesNewRomanPS-ItalicMT,0,0,0,204.97210693359375,311.9301452636719,6,1
→,12.007808685302734,SymbolMT,0,0,0,109.14991760253906,303.4326477050781,6,1
2. Combination Reactions involving an Element and a Compound,12.960000038146973,TimesNewRomanPS-BoldMT,1,0,0,57.38399887084961,368.9797668457031,6,60
Burning of carbon monoxide in oxygen to form carbon dioxide.,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,397.7831115722656,6,60
(g),7.134321689605713,TimesNewRomanPSMT,0,0,0,82.22049713134766,435.92242431640625,6,3
2(g),7.134321689605713,TimesNewRomanPSMT,0,0,0,110.73784637451172,435.92242431640625,6,4
2(g),7.134321689605713,TimesNewRomanPSMT,0,0,0,170.8101348876953,435.9224548339844,6,4
2CO + O,12.23653507232666,TimesNewRomanPSMT,0,0,1,59.23006057739258,427.51458740234375,6,7
→,12.23653507232666,SymbolMT,0,0,0,130.09304809570312,428.0895080566406,6,1
2CO,12.23653507232666,TimesNewRomanPSMT,0,0,1,144.66160583496094,427.5146179199219,6,3
3. Combination Reactions Involving Two Compounds,12.960000038146973,TimesNewRomanPS-BoldMT,1,1,0,57.38399887084961,459.81976318359375,6,48
Combination of ammonia and hydrogen chloride to produce ammonium chloride.,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,488.62310791015625,6,74
3(g),7.034091949462891,TimesNewRomanPSMT,0,0,0,86.07562255859375,526.5780639648438,6,4
(g),7.034091949462891,TimesNewRomanPSMT,0,0,0,177.36849975585938,526.5780639648438,6,3
4,7.034091949462891,TimesNewRomanPSMT,0,0,0,264.7261657714844,526.5780639648438,6,1
(s),7.034091949462891,TimesNewRomanPSMT,0,0,0,280.213134765625,526.5780639648438,6,3
NH,12.058128356933594,TimesNewRomanPSMT,0,0,1,62.39942932128906,518.2135009765625,6,2
+              HCl,12.058128356933594,TimesNewRomanPSMT,0,0,0,99.4415283203125,518.2135009765625,6,18
NH Cl,12.058128356933594,TimesNewRomanPSMT,0,0,0,219.82838439941406,518.2135009765625,6,5
Ammonia      Hydrogen chloride      Ammonium chloride,12.058128356933594,TimesNewRomanPSMT,0,0,0,62.39943313598633,537.99853515625,6,53
Colourless           Colourless,12.058128356933594,TimesNewRomanPSMT,0,1,0,62.39943313598633,555.978759765625,6,31
White,12.058128356933594,TimesNewRomanPSMT,0,1,0,260.226318359375,555.978759765625,6,5
→,12.058128356933594,SymbolMT,0,0,0,205.2488250732422,518.7863159179688,6,1
B. Decomposition Reactions:,12.960000038146973,TimesNewRomanPS-BoldMT,1,1,0,57.38399887084961,617.8897705078125,6,27
"Decomposition reactions, on the other hand, are the polar opposite of combination reactions.",12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,646.8131713867188,6,92
A decomposition reaction occurs when a complex is broken down into two or more simple,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,661.693115234375,6,85
components using heat or electricity.,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,676.5931396484375,6,37
Class X Science,12.0,TimesNewRomanPSMT,0,1,0,57.38399887084961,751.884033203125,7,15
www.vedantu.com,12.0,TimesNewRomanPSMT,0,0,0,260.92999267578125,751.884033203125,7,15
7,12.0,TimesNewRomanPSMT,0,0,0,537.239990234375,751.884033203125,7,1
"Thermal decomposition occurs when a substance decomposes owing to heat, whereas",12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,129.17312622070312,7,79
electrolytic decomposition occurs when a substance decomposes due to electricity.,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,144.05313110351562,7,81
Electrolysis is the process of decomposing a substance by putting an electric current through,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,173.09310913085938,7,93
it.,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,187.97311401367188,7,3
Photolysis:,12.960000038146973,TimesNewRomanPS-BoldMT,1,1,0,57.38399887084961,245.95974731445312,7,11
The decomposition of a compound with light is called photolysis.,12.960000038146973,TimesNewRomanPSMT,0,0,0,117.9800033569336,245.84310913085938,7,64
"1. Mercuric oxide, when heated, undergoes thermal decomposition, to give mercury and",12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,274.88311767578125,7,84
oxygen.,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,289.76312255859375,7,7
Thermal decomposition,7.0677995681762695,TimesNewRomanPSMT,0,0,0,127.23092651367188,320.7750549316406,7,21
(s),7.0677995681762695,TimesNewRomanPSMT,0,0,0,98.04698181152344,329.3485412597656,7,3
(l),7.0677995681762695,TimesNewRomanPSMT,0,0,0,241.03411865234375,329.34857177734375,7,3
2(g),7.0677995681762695,TimesNewRomanPSMT,0,0,0,292.1551513671875,329.34857177734375,7,4
2HgO,12.12955379486084,TimesNewRomanPSMT,0,0,0,59.42268371582031,320.9339599609375,7,4
2Hg    +      O,12.12955379486084,TimesNewRomanPSMT,0,1,0,207.83026123046875,320.9339904785156,7,15
Mercuric oxide                        Mercury        Oxygen,12.12955379486084,TimesNewRomanPSMT,0,0,0,62.417720794677734,340.7815246582031,7,59
Red                               Silvery liquid,12.12955379486084,TimesNewRomanPSMT,0,0,0,62.417720794677734,358.8531188964844,7,48
⎯⎯⎯⎯⎯⎯⎯→,12.12955379486084,SymbolMT,0,0,0,115.99343872070312,321.5096740722656,7,8
,12.12955379486084,SymbolMT,0,0,0,307.33001708984375,321.50970458984375,7,1
"2. Similarly, heating blue copper nitrate crystals causes thermal breakdown, resulting in",12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,392.02313232421875,7,89
"black copper oxide, reddish brown nitrogen dioxide fumes, and colourless oxygen gas.",12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,406.9031066894531,7,84
Thermal decomposition,7.1075758934021,TimesNewRomanPSMT,0,0,0,151.5454864501953,437.3665771484375,7,21
3 2(s),7.1075758934021,TimesNewRomanPSMT,0,0,0,109.88618469238281,445.92596435546875,7,6
(s),7.1075758934021,TimesNewRomanPSMT,0,0,0,273.058837890625,445.92596435546875,7,3
2(g),7.1075758934021,TimesNewRomanPSMT,0,0,0,330.6146240234375,445.92596435546875,7,4
2(g),7.1075758934021,TimesNewRomanPSMT,0,0,0,374.83203125,445.92596435546875,7,4
2Cu(NO ),12.19411849975586,TimesNewRomanPSMT,0,0,0,59.40066146850586,437.5218505859375,7,8
2CuO  +     4NO,12.19411849975586,TimesNewRomanPSMT,0,0,0,232.02703857421875,437.5218811035156,7,15
+   O,12.19411849975586,TimesNewRomanPSMT,0,1,1,343.9863586425781,437.5218811035156,7,5
⎯⎯⎯⎯⎯⎯⎯→,12.19411849975586,SymbolMT,0,0,0,140.34605407714844,438.0975341796875,7,8
Copper nitrate                                  Copper          Nitrogen        Oxygen,12.087141990661621,TimesNewRomanPSMT,0,0,0,59.0404052734375,469.718505859375,7,86
Blue                                           oxide             dioxide,12.321858406066895,TimesNewRomanPSMT,0,0,0,59.40044403076172,500.5586242675781,7,72
Black        Reddishbrown,12.340357780456543,TimesNewRomanPSMT,0,1,0,59.42316818237305,529.4520263671875,7,25
3. When water is acidified with a little amount of sulphuric acid and a direct current is run,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,557.7731323242188,7,93
"through it, electrolytic breakdown occurs, resulting in hydrogen and oxygen.",12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,572.6531372070312,7,76
Electrolytic Decomposition,7.071288585662842,TimesNewRomanPSMT,0,1,0,115.83494567871094,603.387939453125,7,26
2,7.071288585662842,TimesNewRomanPSMT,0,0,0,74.48698425292969,611.9376831054688,7,1
(l),7.071288585662842,TimesNewRomanPSMT,0,0,0,87.3365249633789,611.9376831054688,7,3
2(g),7.071288585662842,TimesNewRomanPSMT,0,0,0,235.4541473388672,611.9376831054688,7,4
2(g),7.071288585662842,TimesNewRomanPSMT,0,0,0,282.6708984375,611.9376831054688,7,4
2H O,12.111662864685059,TimesNewRomanPSMT,0,1,1,59.232765197753906,603.548095703125,7,4
2H,12.111662864685059,TimesNewRomanPSMT,0,1,1,208.16184997558594,603.548095703125,7,2
+   O,12.111662864685059,TimesNewRomanPSMT,0,1,1,248.82308959960938,603.548095703125,7,5
Water                                       Hydrogen     Oxygen,12.111662864685059,TimesNewRomanPSMT,0,1,0,62.398643493652344,623.3720703125,7,63
⎯⎯⎯⎯⎯⎯⎯⎯→,12.111662864685059,SymbolMT,0,0,0,104.39468383789062,604.1226806640625,7,9
"4. When molten lead bromide is exposed to an electric charge, it decomposes into lead and",12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,656.8931274414062,7,89
bromine.,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,671.7731323242188,7,8
Class X Science,12.0,TimesNewRomanPSMT,0,1,0,57.38399887084961,751.884033203125,8,15
www.vedantu.com,12.0,TimesNewRomanPSMT,0,0,0,260.92999267578125,751.884033203125,8,15
8,12.0,TimesNewRomanPSMT,0,0,0,537.239990234375,751.884033203125,8,1
Electrolytic decomposition,7.071252822875977,TimesNewRomanPSMT,0,0,0,123.62925720214844,131.17507934570312,8,26
2,7.071252822875977,TimesNewRomanPSMT,0,0,0,98.27848815917969,139.74855041503906,8,1
(s),7.071252822875977,TimesNewRomanPSMT,0,0,0,237.80609130859375,139.7485809326172,8,3
2(l),7.071252822875977,TimesNewRomanPSMT,0,0,0,291.76708984375,139.74859619140625,8,4
PbBr,12.135479927062988,TimesNewRomanPSMT,0,0,0,62.39863967895508,131.33395385742188,8,4
Pb    +      Br,12.135479927062988,TimesNewRomanPSMT,0,1,0,212.69349670410156,131.333984375,8,15
Lead bromide                             Lead           Bromine,12.135479927062988,TimesNewRomanPSMT,0,0,0,62.398643493652344,151.1815185546875,8,63
(molten),12.135479927062988,TimesNewRomanPSMT,0,0,0,62.398643493652344,169.2531280517578,8,8
⎯⎯⎯⎯⎯⎯⎯⎯→,12.135479927062988,SymbolMT,0,0,0,112.28489685058594,131.90969848632812,8,9
Activity Series:,12.960000038146973,TimesNewRomanPS-BoldMT,1,1,0,57.38399887084961,231.43972778320312,8,16
The metal activity series is a list of metals arranged in decreasing chemical,12.960000038146973,TimesNewRomanPSMT,0,0,0,145.33999633789062,231.32308959960938,8,77
activity order.,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,246.20309448242188,8,15
C. A Substitution or Displacement Reaction,12.960000038146973,TimesNewRomanPS-BoldMT,1,0,0,57.38399887084961,275.3597717285156,8,42
occurs when the atoms of one element,12.960000038146973,TimesNewRomanPSMT,0,0,0,300.07000732421875,275.2431335449219,8,36
replace the atoms of another element in a compound's molecules. Elements in the Activity,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,290.12310791015625,8,88
Series that are higher in the hierarchy displace elements that are lower in the hierarchy.,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,305.12310791015625,8,90
Electropositive elements that are more abundant displace electronegative elements that are,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,320.00311279296875,8,90
less abundant.,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,334.88311767578125,8,14
"Conversely, electronegative elements with a greater charge density will displace",12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,363.9231262207031,8,80
"electronegative elements with a lower charge density. For e.g.,",12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,378.8231201171875,8,63
(s),7.041137218475342,TimesNewRomanPSMT,0,0,0,71.36845397949219,418.2135925292969,8,3
4(aq),7.041137218475342,TimesNewRomanPSMT,0,0,0,125.89576721191406,418.2135925292969,8,5
4(aq),7.041137218475342,TimesNewRomanPSMT,0,0,0,214.5863800048828,418.213623046875,8,5
(s),7.041137218475342,TimesNewRomanPSMT,0,0,0,267.5624084472656,418.213623046875,8,3
Fe + 2CuSO,12.070206642150879,TimesNewRomanPSMT,0,0,0,59.232765197753906,409.8309326171875,8,10
4FeSO,12.070206642150879,TimesNewRomanPSMT,0,0,0,165.9294891357422,409.8309326171875,8,5
+   Cu,12.070206642150879,TimesNewRomanPSMT,0,1,0,230.99676513671875,409.8309326171875,8,6
Iron      Copper                        Iron (II)           Copper,12.070206642150879,TimesNewRomanPSMT,0,0,0,62.39863967895508,429.6358947753906,8,66
Sulphate                       Sulphate         Reddish,12.070206642150879,TimesNewRomanPSMT,0,1,0,62.398643493652344,447.607177734375,8,55
→,12.070206642150879,SymbolMT,0,0,0,151.35438537597656,410.4049987792969,8,1
,12.070206642150879,SymbolMT,0,0,0,278.5164794921875,410.4049987792969,8,1
Blue                            Green             Brown,12.070206642150879,TimesNewRomanPSMT,0,1,0,92.37806701660156,465.60235595703125,8,55
(s),7.033177852630615,TimesNewRomanPSMT,0,0,0,76.43734741210938,507.83355712890625,8,3
2,7.033177852630615,TimesNewRomanPSMT,0,0,0,134.56295776367188,507.83355712890625,8,1
4(aq),7.033177852630615,TimesNewRomanPSMT,0,0,0,153.94522094726562,507.83355712890625,8,5
4(aq),7.033177852630615,TimesNewRomanPSMT,0,0,0,235.56065368652344,507.83355712890625,8,5
2,7.033177852630615,TimesNewRomanPSMT,0,0,0,283.0545654296875,507.83355712890625,8,1
(g),7.033177852630615,TimesNewRomanPSMT,0,0,0,295.9197082519531,507.83355712890625,8,3
M,12.056562423706055,TimesNewRomanPSMT,0,1,1,59.231285095214844,499.4629821777344,8,1
g           + H SO,12.056562423706055,TimesNewRomanPSMT,0,0,0,69.9198989868164,499.4629821777344,8,18
MgSO,12.056562423706055,TimesNewRomanPSMT,0,0,0,194.006591796875,499.4630432128906,8,4
+   H O,12.056562423706055,TimesNewRomanPSMT,0,1,1,251.97975158691406,499.4630432128906,8,7
Magnesium      Sulphuric          Magnesium           Water,12.056562423706055,TimesNewRomanPSMT,0,1,0,62.418548583984375,519.2621459960938,8,59
acid,12.056562423706055,TimesNewRomanPSMT,0,0,0,62.41855239868164,537.255126953125,8,4
Su,12.056562423706055,TimesNewRomanPSMT,0,1,0,196.28253173828125,537.255126953125,8,2
lphate,12.056562423706055,TimesNewRomanPSMT,0,0,0,236.0359649658203,537.255126953125,8,6
→,12.056562423706055,SymbolMT,0,0,0,179.43496704101562,500.0362854003906,8,1
(aq),7.0330586433410645,TimesNewRomanPSMT,0,0,0,78.10514831542969,579.1280517578125,8,4
2(g),7.0330586433410645,TimesNewRomanPSMT,0,0,0,139.48501586914062,579.1280517578125,8,4
(aq),7.0330586433410645,TimesNewRomanPSMT,0,0,0,206.0186309814453,579.1280517578125,8,4
2(s),7.0330586433410645,TimesNewRomanPSMT,0,0,0,245.12661743164062,579.1280517578125,8,4
2,12.056358337402344,TimesNewRomanPSMT,0,0,0,59.23251724243164,570.7634887695312,8,1
KI,12.056358337402344,TimesNewRomanPSMT,0,0,1,65.22763061523438,570.7634887695312,8,2
+      Cl,12.056358337402344,TimesNewRomanPSMT,0,1,0,91.06729888916016,570.7634887695312,8,9
2KCl,12.056358337402344,TimesNewRomanPSMT,0,0,0,176.84097290039062,570.7634887695312,8,4
+   I,12.056358337402344,TimesNewRomanPSMT,0,1,1,218.96035766601562,570.7634887695312,8,5
Potassium      Chlorine      Potassium        Iodine,12.056358337402344,TimesNewRomanPSMT,0,1,0,62.39796447753906,590.5485229492188,8,52
Iodide,12.056358337402344,TimesNewRomanPSMT,0,1,0,62.39796829223633,608.5287475585938,8,6
Chl,12.056358337402344,TimesNewRomanPSMT,0,1,0,179.66729736328125,608.5287475585938,8,3
oride,12.056358337402344,TimesNewRomanPSMT,0,0,0,214.89329528808594,608.5287475585938,8,5
→,12.056358337402344,SymbolMT,0,0,0,162.24905395507812,571.3363037109375,8,1
"The iodine that has been freed dissolves in the chloroform, turning it purple.",12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,641.4131469726562,8,78
Class X Science,12.0,TimesNewRomanPSMT,0,1,0,57.38399887084961,751.884033203125,9,15
www.vedantu.com,12.0,TimesNewRomanPSMT,0,0,0,260.92999267578125,751.884033203125,9,15
9,12.0,TimesNewRomanPSMT,0,0,0,537.239990234375,751.884033203125,9,1
D. Double Displacement Reactions / Metathesis Reactions:,12.960000038146973,TimesNewRomanPS-BoldMT,1,1,0,57.38399887084961,129.28976440429688,9,56
The mutual exchange of ions,12.960000038146973,TimesNewRomanPSMT,0,0,0,380.4700012207031,129.17312622070312,9,27
in which two chemicals react to generate two distinct molecules.,12.960000038146973,TimesNewRomanPSMT,0,0,0,57.38399887084961,144.05313110351562,9,64
+,7.057270050048828,TimesNewRomanPSMT,0,0,0,68.4935302734375,174.7635040283203,9,1
0,7.057270050048828,TimesNewRomanPSMT,0,0,0,81.17719268798828,174.7635040283203,9,1
+,7.057270050048828,TimesNewRomanPSMT,0,0,0,101.30125427246094,174.76351928710938,9,1
0,7.057270050048828,TimesNewRomanPSMT,0,0,0,114.91228485107422,174.76351928710938,9,1
+,7.057270050048828,TimesNewRomanPSMT,0,0,0,145.90805053710938,174.76353454589844,9,1
0,7.057270050048828,TimesNewRomanPSMT,0,0,0,159.5190887451172,174.76353454589844,9,1
+,7.057270050048828,TimesNewRomanPSMT,0,0,0,179.64315795898438,174.7635498046875,9,1
0,7.057270050048828,TimesNewRomanPSMT,0,0,0,192.32679748535156,174.7635498046875,9,1
A B +C D,12.077407836914062,TimesNewRomanPSMT,0,1,1,59.22930145263672,174.8505859375,9,8
→,12.077407836914062,SymbolMT,0,0,0,122.21135711669922,175.419677734375,9,1
A D +C B,12.077407836914062,TimesNewRomanPSMT,0,1,1,136.6289520263672,174.85061645507812,9,8
+,7.103529453277588,TimesNewRomanPSMT,0,0,0,86.32560729980469,191.7871856689453,9,1
0,7.103529453277588,TimesNewRomanPSMT,0,0,0,102.3922119140625,191.7871856689453,9,1
+,7.103529453277588,TimesNewRomanPSMT,0,0,0,162.1101531982422,191.78720092773438,9,1
+,7.103529453277588,TimesNewRomanPSMT,0,0,0,238.86172485351562,191.78721618652344,9,1
+,7.103529453277588,TimesNewRomanPSMT,0,0,0,308.85858154296875,191.7872314453125,9,1
0,7.103529453277588,TimesNewRomanPSMT,0,0,0,324.9251708984375,191.7872314453125,9,1
(aq),7.103529453277588,TimesNewRomanPSMT,0,0,0,106.2814712524414,200.27593994140625,9,4
3,7.103529453277588,TimesNewRomanPSMT,0,0,0,184.65902709960938,200.2759552001953,9,1
3,7.103529453277588,TimesNewRomanPSMT,0,0,0,261.41058349609375,200.27597045898438,9,1
( ),7.103529453277588,TimesNewRomanPSMT,0,0,0,328.8144226074219,200.27598571777344,9,3
0,7.103529453277588,TimesNewRomanPSMT,0,0,0,265.06036376953125,191.78721618652344,9,1
s,7.103529453277588,TimesNewRomanPSMT,0,0,0,331.11102294921875,200.27598571777344,9,1
0,7.103529453277588,TimesNewRomanPSMT,0,0,0,188.30398559570312,191.78720092773438,9,1
Na Cl,12.187176704406738,TimesNewRomanPSMT,0,1,0,62.4168701171875,191.87185668945312,9,5
+   Ag NO,12.187176704406738,TimesNewRomanPSMT,0,0,0,119.22987365722656,191.8718719482422,9,9
Na NO,12.187176704406738,TimesNewRomanPSMT,0,0,0,217.8876495361328,191.87188720703125,9,5
+  Ag Cl,12.187176704406738,TimesNewRomanPSMT,0,1,0,277.90814208984375,191.8719024658203,9,8
aq,7.103529453277588,TimesNewRomanPS-ItalicMT,0,0,0,192.304931640625,200.99449157714844,9,2
aq,7.103529453277588,TimesNewRomanPS-ItalicMT,0,0,0,269.04931640625,200.9945068359375,9,2
→,12.187176704406738,SymbolMT,0,0,0,203.3300018310547,192.44752502441406,9,1
,12.187176704406738,SymbolMT,0,0,0,339.82818603515625,192.44754028320312,9,1
Sodium chloride     Silver nitrate        Sodium nitrate    Silver chloride,12.317885398864746,TimesNewRomanPSMT,0,0,0,58.65615463256836,225.0585479736328,9,75
White,12.318156242370605,TimesNewRomanPSMT,0,1,0,59.39925003051758,253.9585723876953,9,5
+,7.107132434844971,TimesNewRomanPSMT,0,0,0,86.69052124023438,283.7372131347656,9,1
0,7.107132434844971,TimesNewRomanPSMT,0,0,0,102.75192260742188,283.7372131347656,9,1
2+,7.107132434844971,TimesNewRomanPSMT,0,0,0,142.36048889160156,283.7372131347656,9,2
+,7.107132434844971,TimesNewRomanPSMT,0,0,0,239.47462463378906,283.7372131347656,9,1
2+,7.107132434844971,TimesNewRomanPSMT,0,0,0,307.54913330078125,283.73724365234375,9,2
(aq),7.107132434844971,TimesNewRomanPSMT,0,0,0,106.61869812011719,292.2259521484375,9,4
3,7.107132434844971,TimesNewRomanPSMT,0,0,0,172.69989013671875,292.2259521484375,9,1
0,7.107132434844971,TimesNewRomanPSMT,0,0,0,185.59033203125,283.7372131347656,9,1
0,7.107132434844971,TimesNewRomanPSMT,0,0,0,265.6601867675781,283.73724365234375,9,1
3,7.107132434844971,TimesNewRomanPSMT,0,0,0,262.01513671875,292.2259826660156,9,1
0,7.107132434844971,TimesNewRomanPSMT,0,0,0,331.1290283203125,283.73724365234375,9,1
2,7.107132434844971,TimesNewRomanPSMT,0,0,0,181.7251434326172,292.2259521484375,9,1
2 ( ),7.107132434844971,TimesNewRomanPSMT,0,0,0,327.2434997558594,292.2259826660156,9,5
2H Cl,12.193357467651367,TimesNewRomanPSMT,0,1,0,62.397979736328125,283.82183837890625,9,5
+ Pb (NO ),12.193357467651367,TimesNewRomanPSMT,0,0,0,119.354736328125,283.8218688964844,9,10
2 H NO,12.193357467651367,TimesNewRomanPSMT,0,0,1,215.1356201171875,283.8218688964844,9,6
+  Pb Cl,12.193357467651367,TimesNewRomanPSMT,0,1,0,278.5261535644531,283.8218994140625,9,8
aq,7.107132434844971,TimesNewRomanPS-ItalicMT,0,0,0,189.59535217285156,292.9444885253906,9,2
aq,7.107132434844971,TimesNewRomanPS-ItalicMT,0,0,0,269.6585693359375,292.94451904296875,9,2
s,7.107132434844971,TimesNewRomanPS-ItalicMT,0,0,0,337.9697265625,292.94451904296875,9,1
→,12.193357467651367,SymbolMT,0,0,0,200.60162353515625,284.39752197265625,9,1
,12.193357467651367,SymbolMT,0,0,0,347.3357238769531,284.3975524902344,9,1
hydrochloric          Lead nitrate              Nitric acid            Lead chloride,12.090367317199707,TimesNewRomanPSMT,0,0,0,59.23320770263672,316.0185241699219,9,84
acid                                                                                      White,12.321849822998047,TimesNewRomanPSMT,0,0,0,59.40044403076172,346.85858154296875,9,95
2+,7.107044219970703,TimesNewRomanPSMT,0,0,0,85.39443969726562,376.7371826171875,9,2
2+,7.107044219970703,TimesNewRomanPSMT,0,0,0,200.4170379638672,376.7372131347656,9,2
2+,7.107044219970703,TimesNewRomanPSMT,0,0,0,320.3081359863281,376.7372131347656,9,2
2+,7.107044219970703,TimesNewRomanPSMT,0,0,0,386.7247009277344,376.7372131347656,9,2
4,7.107044219970703,TimesNewRomanPSMT,0,0,0,108.82367706298828,385.2259521484375,9,1
2,7.107044219970703,TimesNewRomanPSMT,0,0,0,220.08197021484375,385.2259521484375,9,1
2,7.107044219970703,TimesNewRomanPSMT,0,0,0,339.9730529785156,385.2259521484375,9,1
0,7.107044219970703,TimesNewRomanPSMT,0,0,0,343.87603759765625,376.7372131347656,9,1
2,7.107044219970703,TimesNewRomanPSMT,0,0,0,414.16632080078125,376.7372131347656,9,1
4,7.107044219970703,TimesNewRomanPSMT,0,0,0,410.1618347167969,385.2259521484375,9,1
( ),7.107044219970703,TimesNewRomanPSMT,0,0,0,422.2864074707031,385.2259826660156,9,3
{{^ }_,12.193205833435059,TimesNewRomanPSMT,0,0,0,112.73169708251953,376.8218688964844,9,6
},12.193205833435059,TimesNewRomanPSMT,0,0,0,170.63427734375,376.8218688964844,9,1
{{^ }_,12.193205833435059,TimesNewRomanPSMT,0,0,0,223.94842529296875,376.8218688964844,9,6
},12.193205833435059,TimesNewRomanPSMT,0,0,0,278.0989990234375,376.8218688964844,9,1
Zn SO,12.193205833435059,TimesNewRomanPSMT,0,0,0,59.40036392211914,376.82183837890625,9,5
2-,12.193205833435059,TimesNewRomanPSMT,0,0,0,129.96104431152344,376.8218688964844,9,2
