text,font_size,font_name,is_bold,is_title_case,is_uppercase,x,y,page,line_len,is_heading,heading_level
Days,9.960000038146973,"Arial,Bold",1,1,0,368.4700012207031,310.489990234375,8,4,0,
Baseline: Foundation,9.960000038146973,Arial,0,1,0,212.2100067138672,328.6099853515625,8,20,0,
3,9.960000038146973,Arial,0,0,0,377.5899963378906,328.6099853515625,8,1,0,
Extension: Agile Tester,9.960000038146973,Arial,0,1,0,212.2100067138672,346.6099853515625,8,23,0,
2,9.960000038146973,Arial,0,0,0,377.5899963378906,346.6099853515625,8,1,0,
The following figure shows the structure of the Agile Tester Extension and its relationship to the,9.960000038146973,Arial,0,0,0,70.94400024414062,376.1300048828125,8,98,0,
Foundation Level.,9.960000038146973,Arial,0,1,0,70.94400024414062,387.6537170410156,8,17,0,
Version 2014,9.960000038146973,Trebuchet MS,0,1,0,76.58399963378906,728.0399780273438,8,12,0,
Page 8 of 12,9.960000038146973,Trebuchet MS,0,0,0,270.16656494140625,728.0399780273438,8,12,0,
"May 31, 2014",9.960000038146973,Trebuchet MS,0,1,0,471.5776977539063,728.0399780273438,8,12,0,
© International Software Testing Qualifications Board,6.0,Arial,0,1,0,76.58399963378906,742.3200073242188,8,53,0,
Qualifications Board,9.960000038146973,Arial,0,1,0,430.75,70.67999267578125,9,20,0,
International,9.960000038146973,Arial,0,1,0,447.9100036621094,47.6400146484375,9,13,0,
Overview,12.0,Arial,0,1,0,74.42400360107422,52.44000244140625,9,8,0,
Software Testing,9.960000038146973,Arial,0,1,0,437.9500122070313,59.15997314453125,9,16,0,
Foundation Level Extension –,9.960000038146973,Arial,0,1,0,74.42400360107422,67.44000244140625,9,28,0,
2.6 Keeping It Current,14.039999961853027,Arial,0,1,0,70.94400024414062,146.65997314453125,9,22,0,
The software industry changes rapidly. To deal with these changes and to provide the stakeholders with,9.960000038146973,Arial,0,0,0,70.94400024414062,166.46002197265625,9,102,0,
"access to relevant and current information, the ISTQB working groups have created links on the",9.960000038146973,Arial,0,0,0,70.94400024414062,177.9837646484375,9,94,0,
"www.istqb.org web site which refer to supporting documents, changes to standards and new occurrences",9.960000038146973,Arial,0,0,0,70.94400024414062,189.50750732421875,9,100,0,
in the industry. This information is not examinable under this syllabus.,9.960000038146973,Arial,0,0,0,70.94400024414062,201.03125,9,72,0,
Version 2014,9.960000038146973,Trebuchet MS,0,1,0,76.58135986328125,728.0546875,9,12,0,
Page 9 of 12,9.960000038146973,Trebuchet MS,0,0,0,270.1639404296875,728.0546875,9,12,0,
"May 31, 2014",9.960000038146973,Trebuchet MS,0,1,0,471.5750732421875,728.0546875,9,12,0,
© International Software Testing Qualifications Board,6.0,Arial,0,1,0,76.58399963378906,742.3200073242188,9,53,0,
Qualifications Board,9.960000038146973,Arial,0,1,0,430.75,70.67999267578125,10,20,0,
International,9.960000038146973,Arial,0,1,0,447.9100036621094,47.6400146484375,10,13,0,
Overview,12.0,Arial,0,1,0,74.42400360107422,52.44000244140625,10,8,0,
Software Testing,9.960000038146973,Arial,0,1,0,437.9500122070313,59.15997314453125,10,16,0,
Foundation Level Extension –,9.960000038146973,Arial,0,1,0,74.42400360107422,67.44000244140625,10,28,0,
3.,15.960000038146973,Arial,0,0,0,70.94400024414062,134.29998779296875,10,2,0,
Syllabus,15.960000038146973,"Arial,Bold",1,1,0,106.93380737304688,152.78167724609375,10,8,0,
3.1 Business Outcomes,14.039999961853027,Arial,0,1,0,70.94400024414062,200.65997314453125,10,21,0,
This section lists the Business Outcomes expected of a candidate who has achieved the Foundation Level,9.960000038146973,Arial,0,0,0,70.94400024414062,220.46002197265625,10,102,0,
Extension –,9.960000038146973,Arial,0,1,0,70.94400024414062,231.9837646484375,10,11,0,
An Agile Tester can…,9.960000038146973,Arial,0,0,0,70.93403625488281,254.93157958984372,10,20,0,
AFM1,9.960000038146973,Arial,0,0,1,107.77999877929688,277.969970703125,10,4,0,
Collaborate in a cross-functional Agile team being familiar with principles and basic,9.960000038146973,Arial,0,0,0,145.33999633789062,277.969970703125,10,85,0,
practices of Agile software development.,9.960000038146973,Arial,0,0,0,145.33999633789062,289.489990234375,10,40,0,
AFM2,9.960000038146973,Arial,0,0,1,107.77999877929688,312.5299987792969,10,4,0,
Adapt existing testing experience and knowledge to Agile values and principles.,9.960000038146973,Arial,0,0,0,145.33999633789062,312.5299987792969,10,79,0,
AFM3,9.960000038146973,Arial,0,0,1,107.77999877929688,337.489990234375,10,4,0,
Support the Agile team in planning test-related activities.,9.960000038146973,Arial,0,0,0,145.33999633789062,337.489990234375,10,59,0,
AFM4,9.960000038146973,Arial,0,0,1,107.77999877929688,362.5700073242188,10,4,0,
Apply relevant methods and techniques for testing in an Agile project.,9.960000038146973,Arial,0,0,0,145.33999633789062,362.5700073242188,10,70,0,
AFM5,9.960000038146973,Arial,0,0,1,107.77999877929688,387.6499938964844,10,4,0,
Assist the Agile team in test automation activities.,9.960000038146973,Arial,0,0,0,145.33999633789062,387.6499938964844,10,52,0,
AFM6,9.960000038146973,Arial,0,0,1,107.77999877929688,412.75,10,4,0,
"Assist business stakeholders in defining understandable and testable user stories,",9.960000038146973,Arial,0,0,0,145.33999633789062,412.75,10,82,0,
"scenarios, requirements and acceptance criteria as appropriate.",9.960000038146973,Arial,0,0,0,145.33999633789062,424.1499938964844,10,63,0,
AFM7,9.960000038146973,Arial,0,0,1,107.77999877929688,447.1900024414063,10,4,0,
Work and share information with other team members using effective communication,9.960000038146973,Arial,0,0,0,145.33999633789062,447.1900024414063,10,80,0,
styles and channels.,9.960000038146973,Arial,0,0,0,145.33999633789062,458.7099914550781,10,20,0,
"In general, a Certified Tester Foundation Level –",9.960000038146973,Arial,0,0,0,70.94400024414062,493.8699951171875,10,49,0,
skills to working effectively within an Agile team and environment.,9.960000038146973,Arial,0,0,0,70.9439697265625,505.3937072753906,10,67,0,
3.2 Content,14.039999961853027,Arial,0,1,0,70.94400024414062,545.7100219726562,10,11,0,
Chapter 1: Agile Software Development,9.960000038146973,Arial,0,1,0,70.94400024414062,565.5399780273438,10,37,0,
,9.960000038146973,Symbol,0,0,0,88.94171905517578,577.7808227539062,10,1,0,
The tester should remember the basic concept of Agile software development based on the Agile,9.960000038146973,Arial,0,0,0,106.3418426513672,577.7808227539062,10,93,0,
Manifesto.,9.960000038146973,Arial,0,1,0,106.93944549560548,589.18505859375,10,10,0,
,9.960000038146973,Symbol,0,0,0,88.94172668457031,601.4259033203125,10,1,0,
The tester should understand the advantages of the whole-team approach and the benefits of,9.960000038146973,Arial,0,0,0,106.3418426513672,601.4259033203125,10,90,0,
early and frequent feedback.,9.960000038146973,Arial,0,0,0,106.93944549560548,612.830078125,10,28,0,
,9.960000038146973,Symbol,0,0,0,88.94172668457031,625.0709228515625,10,1,0,
The tester should recall Agile software development approaches.,9.960000038146973,Arial,0,0,0,106.3418426513672,625.0709228515625,10,63,0,
,9.960000038146973,Symbol,0,0,0,88.94172668457031,637.311767578125,10,1,0,
The tester should be able to write testable user stories in collaboration with developers and,9.960000038146973,Arial,0,0,0,106.3418426513672,637.311767578125,10,93,0,
business representatives.,9.960000038146973,Arial,0,0,0,106.93944549560548,648.7160034179688,10,25,0,
,9.960000038146973,Symbol,0,0,0,88.94172668457031,660.9568481445312,10,1,0,
The tester should understand how retrospectives can be used as a mechanism for process,9.960000038146973,Arial,0,0,0,106.3418426513672,660.9568481445312,10,86,0,
improvement in Agile projects.,9.960000038146973,Arial,0,0,0,106.93944549560548,672.3610229492188,10,30,0,
,9.960000038146973,Symbol,0,0,0,88.94172668457031,684.6018676757812,10,1,0,
The tester should understand the use and purpose of continuous integration.,9.960000038146973,Arial,0,0,0,106.3418426513672,684.6018676757812,10,75,0,
,9.960000038146973,Symbol,0,0,0,88.94172668457031,696.8427124023438,10,1,0,
"The tester should know the differences between iteration and release planning, and how a tester",9.960000038146973,Arial,0,0,0,106.3418426513672,696.8427124023438,10,95,0,
adds value in each of these activities.,9.960000038146973,Arial,0,0,0,106.93944549560548,708.2468872070312,10,39,0,
Version 2014,9.960000038146973,Trebuchet MS,0,1,0,76.58135986328125,728.0673217773438,10,12,0,
Page 10 of 12,9.960000038146973,Trebuchet MS,0,0,0,267.64404296875,728.0673217773438,10,13,0,
"May 31, 2014",9.960000038146973,Trebuchet MS,0,1,0,471.5750732421875,728.0673217773438,10,12,0,
© International Software Testing Qualifications Board,6.0,Arial,0,1,0,76.58399963378906,742.3200073242188,10,53,0,
International,9.960000038146973,Arial,0,1,0,447.9100036621094,47.6400146484375,11,13,0,
Overview,12.0,Arial,0,1,0,74.42400360107422,52.44000244140625,11,8,0,
Software Testing,9.960000038146973,Arial,0,1,0,437.9500122070313,59.15997314453125,11,16,0,
Foundation Level Extension –,9.960000038146973,Arial,0,1,0,74.42400360107422,67.44000244140625,11,28,0,
Qualifications,9.960000038146973,Arial,0,1,0,430.75,70.67999267578125,11,14,0,
Board,9.960000038146973,Arial,0,1,0,493.54779052734375,70.67999267578125,11,5,0,
"Chapter 2: Fundamental Agile Testing Principles, Practices, and Processes",9.960000038146973,Arial,0,0,0,70.94400024414062,117.8599853515625,11,73,0,
,9.960000038146973,Symbol,0,0,0,88.94171905517578,130.100830078125,11,1,0,
The tester should be able to describe the differences between testing activities in Agile projects,9.960000038146973,Arial,0,0,0,106.3418426513672,130.100830078125,11,98,0,
and non-Agile projects.,9.960000038146973,Arial,0,0,0,106.93944549560548,141.62457275390625,11,23,0,
,9.960000038146973,Symbol,0,0,0,88.94172668457031,153.74591064453125,11,1,0,
The tester should be able to describe how development and testing activities are integrated in,9.960000038146973,Arial,0,0,0,106.3418426513672,153.74591064453125,11,94,0,
Agile projects.,9.960000038146973,Arial,0,0,0,106.93944549560548,165.2696533203125,11,15,0,
,9.960000038146973,Symbol,0,0,0,88.94172668457031,177.510498046875,11,1,0,
The tester should be able to describe the role of independent testing in Agile projects.,9.960000038146973,Arial,0,0,0,106.3418426513672,177.510498046875,11,88,0,
,9.960000038146973,Symbol,0,0,0,88.94172668457031,189.6318359375,11,1,0,
The tester should be able to describe the tools and techniques used to communicate the status of,9.960000038146973,Arial,0,0,0,106.3418426513672,189.6318359375,11,96,0,
"testing in an Agile project, including test progress and product quality.",9.960000038146973,Arial,0,0,0,106.93944549560548,201.15557861328125,11,73,0,
,9.960000038146973,Symbol,0,0,0,88.94172668457031,213.27691650390625,11,1,0,
The tester should be able to describe the process of evolving tests across multiple iterations and,9.960000038146973,Arial,0,0,0,106.3418426513672,213.27691650390625,11,98,0,
explain why test automation is important to manage regression risk in Agile projects.,9.960000038146973,Arial,0,0,0,106.93944549560548,224.8006591796875,11,85,0,
,9.960000038146973,Symbol,0,0,0,88.94172668457031,237.07135009765625,11,1,0,
"The tester should understand the skills (people, domain, and testing) of a tester in an Agile team.",9.960000038146973,Arial,0,0,0,106.3418426513672,237.07135009765625,11,99,0,
,9.960000038146973,Symbol,0,0,0,88.94172668457031,249.19268798828125,11,1,0,
The tester should be able to understand the role of a tester within an Agile team.,9.960000038146973,Arial,0,0,0,106.3418426513672,249.19268798828125,11,82,0,
"Chapter 3: Agile Testing Methods, Techniques, and Tools",9.960000038146973,Arial,0,0,0,70.94400024414062,272.11065673828125,11,55,0,
,9.960000038146973,Symbol,0,0,0,88.94171905517578,284.3515014648437,11,1,0,
"The tester should be able to recall the concepts of test-driven development, acceptance test-",9.960000038146973,Arial,0,0,0,106.3418426513672,284.3515014648437,11,93,0,
"driven development, and behavior-driven development.",9.960000038146973,Arial,0,0,0,106.93944549560548,295.8752136230469,11,52,0,
,9.960000038146973,Symbol,0,0,0,88.94172668457031,308.1160583496094,11,1,0,
The tester should be able to recall the concepts of the test pyramid.,9.960000038146973,Arial,0,0,0,106.3418426513672,308.1160583496094,11,69,0,
,9.960000038146973,Symbol,0,0,0,88.94172668457031,320.23736572265625,11,1,0,
The tester should be able to summarize the testing quadrants and their relationships with testing,9.960000038146973,Arial,0,0,0,106.3418426513672,320.23736572265625,11,97,0,
levels and testing types.,9.960000038146973,Arial,0,0,0,106.93944549560548,331.6415710449219,11,25,0,
,9.960000038146973,Symbol,0,0,0,88.94172668457031,343.8824157714844,11,1,0,
"For a given Agile project, the tester should be able to work as a tester in a Scrum team.",9.960000038146973,Arial,0,0,0,106.3418426513672,343.8824157714844,11,89,0,
,9.960000038146973,Symbol,0,0,0,88.94172668457031,356.1232604980469,11,1,0,
The tester should be able to assess quality risks within an Agile project.,9.960000038146973,Arial,0,0,0,106.3418426513672,356.1232604980469,11,74,0,
,9.960000038146973,Symbol,0,0,0,88.94172668457031,368.24456787109375,11,1,0,
The tester should be able to estimate testing effort based on iteration content and quality risks.,9.960000038146973,Arial,0,0,0,106.3418426513672,368.24456787109375,11,98,0,
,9.960000038146973,Symbol,0,0,0,88.94172668457031,380.48541259765625,11,1,0,
The tester should be able to interpret relevant information to support testing activities.,9.960000038146973,Arial,0,0,0,106.3418426513672,380.48541259765625,11,90,0,
,9.960000038146973,Symbol,0,0,0,88.94172668457031,392.6067199707031,11,1,0,
The tester should be able to explain to business stakeholders how to define testable acceptance,9.960000038146973,Arial,0,0,0,106.3418426513672,392.6067199707031,11,95,0,
criteria.,9.960000038146973,Arial,0,0,0,106.93944549560548,404.0308532714844,11,9,0,
,9.960000038146973,Symbol,0,0,0,88.94172668457031,416.2716979980469,11,1,0,
"Given a user story, the tester should be able to write acceptance test-driven development test",9.960000038146973,Arial,0,0,0,106.3418426513672,416.2716979980469,11,94,0,
cases.,9.960000038146973,Arial,0,0,0,106.93944549560548,427.79541015625,11,6,0,
,9.960000038146973,Symbol,0,0,0,88.94172668457031,440.0362548828125,11,1,0,
"For both functional and non-functional behavior, the tester should be able to write test cases using",9.960000038146973,Arial,0,0,0,106.3418426513672,440.0362548828125,11,100,0,
black box test design techniques based on given user stories.,9.960000038146973,Arial,0,0,0,106.93944549560548,451.4404602050781,11,61,0,
,9.960000038146973,Symbol,0,0,0,88.94172668457031,463.6813049316406,11,1,0,
The tester should be able to perform exploratory testing to support the testing of an Agile project.,9.960000038146973,Arial,0,0,0,106.3418426513672,463.6813049316406,11,100,0,
,9.960000038146973,Symbol,0,0,0,88.94172668457031,475.8026123046875,11,1,0,
The tester should be able to recall different tools available to testers according to their purpose,9.960000038146973,Arial,0,0,0,106.3418426513672,475.8026123046875,11,99,0,
and to activities in Agile projects.,9.960000038146973,Arial,0,0,0,106.93944549560548,487.3263244628906,11,36,0,
Version 2014,9.960000038146973,Trebuchet MS,0,1,0,76.58135986328125,728.099365234375,11,12,0,
Page 11 of 12,9.960000038146973,Trebuchet MS,0,0,0,267.64404296875,728.099365234375,11,13,0,
"May 31, 2014",9.960000038146973,Trebuchet MS,0,1,0,471.5750732421875,728.099365234375,11,12,0,
© International Software Testing Qualifications Board,6.0,Arial,0,1,0,76.58399963378906,742.3200073242188,11,53,0,
Qualifications Board,9.960000038146973,Arial,0,1,0,430.75,70.67999267578125,12,20,0,
International,9.960000038146973,Arial,0,1,0,447.9100036621094,47.6400146484375,12,13,0,
Overview,12.0,Arial,0,1,0,74.42400360107422,52.44000244140625,12,8,0,
Software Testing,9.960000038146973,Arial,0,1,0,437.9500122070313,59.15997314453125,12,16,0,
Foundation Level Extension –,9.960000038146973,Arial,0,1,0,74.42400360107422,67.44000244140625,12,28,0,
4.,15.960000038146973,Arial,0,0,0,70.94400024414062,137.41998291015625,12,2,0,
4.1 Trademarks,14.039999961853027,Arial,0,1,0,70.94400024414062,184.0999755859375,12,14,0,
The following registered trademarks and service marks are used in this document:,9.960000038146973,Arial,0,0,0,70.94400024414062,203.9000244140625,12,80,0,
ISTQB,9.960000038146973,Arial,0,0,1,70.94400024414062,229.93548583984372,12,5,0,
4.2 Documents and Web Sites,14.039999961853027,Arial,0,0,0,70.94400024414062,270.16998291015625,12,27,0,
Identifier,9.960000038146973,"Arial,Bold",1,1,0,76.34400177001953,289.8500061035156,12,10,0,
Reference,9.960000038146973,"Arial,Bold",1,1,0,193.33999633789065,289.8500061035156,12,9,0,
[ISTQB-Web],9.960000038146973,Arial,0,0,0,76.34400177001953,304.489990234375,12,11,0,
Web site of the International Software Testing Qualifications Board. Refer,9.960000038146973,Arial,0,0,0,193.33999633789065,304.489990234375,12,74,0,
to this website for the latest ISTQB Glossary and Syllabi. (www.istqb.org),9.960000038146973,Arial,0,0,0,193.33999633789065,316.010009765625,12,74,0,
Version 2014,9.960000038146973,Trebuchet MS,0,1,0,76.58399963378906,728.0399780273438,12,12,0,
Page 12 of 12,9.960000038146973,Trebuchet MS,0,0,0,267.64666748046875,728.0399780273438,12,13,0,
"May 31, 2014",9.960000038146973,Trebuchet MS,0,1,0,471.5776977539063,728.0399780273438,12,12,0,
© International Software Testing Qualifications Board,6.0,Arial,0,1,0,76.58399963378906,742.3200073242188,12,53,0,
